stateInterest_state,stateInterest_thirtyYearFixed,stateInterest_thirtyYearFixedCount,stateInterest_fifteenYearFixed,stateInterest_fifteenYearFixedCount,stateInterest_fiveOneARM,stateInterest_fiveOneARMCount,isShortSale,source,yearBuilt,nextOpenHouseEndTime,sqft,lastSaleDate,id,state,county,longitude,zip,image_image,image_url,image_width,image_height,virtual_tours_0,tax,mls_id,ROI_traditional_ROI,ROI_traditional_rental,ROI_airbnb_rental,ROI_airbnb_cap_rate,ROI_airbnb_ROI,ROI_traditional_cap_rate,daysOnMarket,meta_metaKey,meta_value,neighborhood_country,neighborhood_image,neighborhood_city,neighborhood_singleHomeValue,neighborhood_mashMeter,neighborhood_latitude,neighborhood_description,neighborhood_singleHomeValue_formatted,neighborhood_is_village,neighborhood_mashMeter_formatted,neighborhood_name,neighborhood_id,neighborhood_state,neighborhood_longitude,neighborhood_walkscore,neighborhood_airbnb_properties_count,neighborhood_traditional_properties_count,homeType,property_type,property_sub_type,beds,num_of_units,favorite,status,city,saleType,latitude,description,nextOpenHouseDate,recentReductionDate,title,rent_appreciation_rate,originalListPrice,parkingSpots,parkingType,address,nextOpenHouseStartTime,lotSize,broker_name,broker_number,broker_url,url,baths,address_revealing,location,interested,listPrice,price_per_sqft,lastSalePrice,is_foreclosure,foreclosure_status,occupancy_status,owner_occupied,listing_date,heating_system,cooling_system,mls_name,walkscore,investment_likelihood_label,investment_likelihood_score,hoa_dues,view_type,parcel_number,architecture_style,has_pool,is_water_front,needs_repair,tenant_occupied,is_market_place,schools_0_category,schools_0_name,schools_0_district,schools_1_category,schools_1_name,schools_1_district,schools_2_category,schools_2_name,schools_2_district,schools_3_category,schools_3_name,schools_3_district,modification_timestamp,created_at,updated_ar,updated_at,owner_first_name,owner_last_name,agents_0_id,agents_0_office_id
TX,4.42,0,3.82,0,3.96,0,,Robert Elliott and Associates,1964,,1243,9/8/2016 0:00,1883202,TX,Tarrant County,-97.0911026,76011,http://photos.listhub.net/NTREIS/14081223/1?lm=20190531T002302,http://photos.listhub.net/NTREIS/14081223/1?lm=20190531T002302,100,100,https://www.propertypanorama.com/instaview/ntreis/14081223,2213,14081223,,,,,,,,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Arlington,218500,62.32,32.740339,,"$218,500 ",FALSE,62.32,Central,273180,TX,-97.114434,70,60,99,Single Family Residential,Residential,Single Family Detached,3,,,inactive,Arlington,MLS Listing,32.7533989,,,,,,,0,Garage,1302 Wildwood Drive,,5401,Robert Elliott and Associates,(214) 334-0032,http://www.theassociatesrealty.com,https://listings.listhub.net/pages/NTREIS/14081223/?channel=mashv,2,TRUE,Central,,214900,172.8881738,69000,0,,,FALSE,,Central Furnace (Natural Gas),Central A/C,"North Texas Real Estate Information Systems, Inc.",,1,50,,,3593991,New Traditional,,,0,0,0,Elementary,Sherrod,Arlington ISD,High,Lamar,Arlington ISD,JuniorHigh,Nichols,Arlington ISD,Middle,,Arlington ISD,2019-07-02T04:09:20.000Z,2019-06-09T19:40:26.000Z,2019-07-18T02:22:30.000Z,2019-07-18T02:22:30.000Z,"MUNORD, GEORGE",F,380529,6684
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Lake Travis,2007,4:00 PM,6726,,1889965,TX,Travis,-97.87539673,78732,http://photos.listhub.net/KW/10902394/1?lm=20200229T123942,http://photos.listhub.net/KW/10902394/1?lm=20200229T123942,100,100,https://www.youtube.com/embed/W2uNk5ec4HA?rel=0,42424,7035694,-2.13822,2263.2,3473.79,-1.6966,-1.6966,-2.13822,40,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,516494,68.48,30.390081,,"$516,494 ",FALSE,68.48,Gateway,271396,TX,-97.739867,59,6,32,Single Family Residential,Residential,Single Family Detached,4,,,Pending,Austin,MLS Listing,30.41329956,"Check out this magnificent three-story Mediterranean villa overlooking Lake Travis! Truly a sight to behold with stunning features and architectural elements designed to take in the enormous views of the lake! Built to the highest quality, the home exudes casual elegance and all areas of the home flow seamlessly to the tranquil patio and balcony areas for fantastic entertaining and true enjoyment of the lake and surrounding hill country. A private courtyard entry with reflection pool greets you into this stunning home with a functional open floor plan and breathtaking views at every turn. The master suite offers spa-like bath, fireplace, coffee bar and many nights of stargazing from its private housetop balcony and sitting room. Recently remodeled with over 80K in designer upgrades. Relax by the negative edge pool surrounded by towering trees. Easy living with en-suite bath in every bedroom, an elevator, two outdoor kitchens, whole-house AV system, security cameras, and much more!",6/15/2019,,"Single Family Detached, Other - Austin, TX",,,3,Open,7024 Cielo Azul PASS,1:00 PM,26419,Keller Williams - Lake Travis,5122639090,,https://listings.listhub.net/pages/KW/10902394/?channel=mashv,5,TRUE,Gateway,,2500000,371.6919417,,0,,,FALSE,2020-02-26T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,70.25,295,"Hills,Lake,River",,Other,TRUE,,0,0,0,Elementary,Grandview Hills,,High,Vandegrift,,JuniorHigh,Four Points,,Middle,,,2020-04-05T12:21:44.000Z,2019-06-09T23:29:51.000Z,2020-04-06T04:37:08.000Z,2020-04-06T04:37:08.000Z,,,37833,8145
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,2019,,1707,,1937660,TX,Travis,-98.00340271,78645,http://photos.listhub.net/KW/10428697/1?lm=20190619T122803,http://photos.listhub.net/KW/10428697/1?lm=20190619T122803,100,100,.,302,4356116,2.74455,1690,1728.28,2.42573,2.42573,2.74455,293,,,United States,,Lago Vista,330000,65.85,30.4601975,,"$330,000 ",TRUE,65.85,Lago Vista,29777,TX,-97.9883477,15,101,3,Single Family Residential,Residential,Single Family Detached,3,,,Active,Lago Vista,MLS Listing,30.43280029,"Under Construction. You&apos;ll immediately feel at home as you walk through this deluxe, modern and inviting home. The builder hand selected all of the materials and picked the best of the best. The attention to detail can&apos;t go unnoticed. Make sure to check out the Kholer fixtures, stainless steel appliances and granite countertops! There&apos;s still opportunity to choose various finish-outs!",,,"Single Family Detached, Other - Lago Vista, TX",,,,Garage - Attached,3604 Roosevelt CV,,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10428697/?channel=mashv,3,TRUE,Lago Vista,,319900,187.4048037,,0,,,FALSE,2019-06-18T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,83.69,,,,Other,,,0,0,0,Elementary,Lago Vista,,High,Lago Vista,,JuniorHigh,Lago Vista,,Middle,,,2020-04-05T12:19:52.000Z,2019-06-20T02:12:08.000Z,2020-04-06T04:38:44.000Z,2020-04-06T04:38:44.000Z,,,210049,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Lake Travis,2001,3:00 PM,3272,,1950551,TX,Travis,-97.97480011,78734,http://photos.listhub.net/KW/10928318/1?lm=20200311T123932,http://photos.listhub.net/KW/10928318/1?lm=20200311T123932,100,100,http://listing.jpmrealestatephotography.com/ut/2015_Lakeway_Blvd.html,15948,1295259,0.462573,3182.62,5120.95,2.78942,2.78942,0.462573,27,,,United States,,Lakeway,649925,67.24,30.3679788,,"$649,925 ",TRUE,67.24,Lakeway,46137,TX,-97.991679,24,28,13,Single Family Residential,Residential,Single Family Detached,4,,,Active,Lakeway,MLS Listing,30.35619926,"Gorgeous Lakeway home that backs to Yaupon Golf course.Covered entry w/tiled insets & Cantera doors.Fantastic floor plan for entertaining w/formal dining at foyer flanked by glass French doors.Soaring 2 story formal living anchored by fireplace & surrounded by built ins/art niches.Expansive gourmet kitchen has stainless appliances, island & raised bar into living.1st floor master suite boasts jetted tub & dual shower.Lofted gameroom off the rotunda.Covered back patio w/wet bar, fireplace an amazing views.",12/1/2019,,"Single Family Detached, Other - Lakeway, TX",,,,Open,2015 LAKEWAY BLVD,12:00 PM,,Keller Williams - Lake Travis,5122639090,,https://listings.listhub.net/pages/KW/10928318/?channel=mashv,4,TRUE,Lakeway,,680000,207.8239609,,0,,,FALSE,2020-03-10T00:00:00.000Z,Central Furnace (Natural Gas),Central A/C,"Keller Williams Realty, Inc.",,1,68.5,,Golf Course,,Other,,,0,0,0,Elementary,Lakeway,,High,Lake Travis,,JuniorHigh,Hudson Bend,,Middle,,,2020-04-05T12:21:44.000Z,2019-06-23T05:16:01.000Z,2020-04-06T05:44:22.000Z,2020-04-06T05:44:22.000Z,,,37841,8145
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,2015,3:00 PM,3610,,2006054,TX,Travis,-97.91950226,78734,http://photos.listhub.net/KW/10771446/1?lm=20191205T125429,http://photos.listhub.net/KW/10771446/1?lm=20191205T125429,100,100,http://www.14601canyonbluff.com/,15791,5973093,-0.239774,2824.28,5836.76,2.59291,2.59291,-0.239774,124,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,599850,64.16,30.282316,,"$599,850 ",FALSE,64.16,Barton Creek,231200,TX,-97.866681,2,25,10,Single Family Residential,Residential,Single Family Detached,4,,,Pending,Austin,MLS Listing,30.38870049,"Private oasis in the coveted Canyons Gated Community! Just off 620 with easy access to Mansfield Dam, 4 Points Shopping, and Lake Travis this beautifully built home has all you need and more! 4 Spacious Bedrooms with 4 Full Bathrooms, Mud Room, modern office, Media Room and Covered Outdoor Patio with Fireplace and outdoor kitchen! Room for Pool in Backyard! Gated backyard with easy access to additional land!",1/5/2020,,"Single Family Detached, Other - Austin, TX",,,,Covered,14601 Canyon Bluff CT,1:00 PM,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10771446/?channel=mashv,4,TRUE,Barton Creek,,899000,249.0304709,,0,,,FALSE,2019-12-04T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,52.33,,Hills,,Other,,,0,0,0,Elementary,Lake Travis,,High,Lake Travis,,JuniorHigh,Hudson Bend,,Middle,,,2020-04-05T12:19:52.000Z,2019-07-08T01:02:50.000Z,2020-04-06T04:42:47.000Z,2020-04-06T04:42:47.000Z,,,209003,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Lake Travis,2020,3:00 PM,2258,,2020450,TX,Travis,-97.85949707,78726,http://photos.listhub.net/KW/10840930/1?lm=20200405T184119,http://photos.listhub.net/KW/10840930/1?lm=20200405T184119,100,100,https://my.matterport.com/show/?m=wzeNm17cy46&mls=1,1579,5481723,3.16118,2824.28,5836.76,8.19614,8.19614,3.16118,74,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,599850,64.16,30.282316,,"$599,850 ",FALSE,64.16,Barton Creek,231200,TX,-97.866681,2,25,10,Single Family Residential,Residential,Single Family Detached,4,,,Pending,Austin,MLS Listing,30.36160088,"Don&apos;t miss this custom-built home in the Woods- a gated, 25-home Modern European Farmhouse concept community in the heart of Four Points! Complete with beautiful modern finishes and energy-efficient features, this lovely two-story is surrounded by nature preserve. Plenty of room to entertain in this thoughtfully designed open floor plan with an inviting family room that overlooks the fenced backyard and a beautiful gourmet island kitchen with designer stainless steel appliances and granite counters. Retreat to the fabulous master suite with double-vanity bath and huge walk-in closet. Home opens to a covered patio for outdoor enjoyment. Conveniently located near 2222 and 620 with easy access to Lake Travis and Lake Austin, shops and restaurants. Zoned for the top-rated Leander ISD and Vandegrift HS. For more information and ""doll-house effect"" virtual walkthrough, visit www.woodsfourpoints.com.",4/11/2020,,"Single Family Detached, Other - Austin, TX",,,2,Open,7908 Ryans WAY,1:00 PM,,Keller Williams - Lake Travis,5122639090,,https://listings.listhub.net/pages/KW/10840930/?channel=mashv,3,TRUE,Barton Creek,,505780,223.9946856,,0,,,FALSE,2020-01-23T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,97,,,,Other,,,0,0,0,Elementary,River Place,,High,Vandegrift,,JuniorHigh,Four Points,,Middle,,,2020-04-05T12:21:44.000Z,2019-07-12T00:59:44.000Z,2020-04-06T04:36:38.000Z,2020-04-06T04:36:38.000Z,,,37833,8145
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Lake Travis,2017,,1211,,2055510,TX,Travis,-97.97609711,78734,http://photos.listhub.net/KW/10719564/1?lm=20191107T191901,http://photos.listhub.net/KW/10719564/1?lm=20191107T191901,100,100,https://mls.realtour.biz/3308-106BELLATOSCANAAVE/Lakeway/TX,5775,4514902,1.66089,1910,4327.89,7.41304,7.41304,1.66089,157,,,United States,,Lakeway,649925,67.24,30.3679788,,"$649,925 ",TRUE,67.24,Lakeway,46137,TX,-97.991679,24,28,13,Condo/Coop,Common Interest,Condominium,2,,,Active,Lakeway,MLS Listing,30.34390068,"55+ community in Lakeway. Lock & leave lifestyle. Single story 3rd level unit. Hill country view. Underground parking w/elevator access. Additional storage unit in parking garage. Rich traditional finish, hardwood flooring in main living area. Great office/flex space. Granite counters, Kitchen Aid stainless appliances. Spacious rooms. Easy access shower threshold w/handheld unit & seat. 1st floor community room & a short walk to clubhouse, fitness center, pool, public library & more. Furnishings for sale.",,,"Condominium, Other - Lakeway, TX",,,,Garage,106 Bella Toscana AVE #3308,,,Keller Williams - Lake Travis,5122639090,,https://listings.listhub.net/pages/KW/10719564/?channel=mashv,2,TRUE,Lakeway,,319900,264.1618497,,0,,,FALSE,2019-11-01T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,50,,Hills,,Other,,,0,0,0,Elementary,Lakeway,,High,Lake Travis,,JuniorHigh,Hudson Bend,,Middle,,,2020-04-05T12:21:44.000Z,2019-07-19T02:34:42.000Z,2020-04-06T05:43:56.000Z,2020-04-06T05:43:56.000Z,,,37832,8145
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Cedar Park / Leander,2019,4:00 PM,2238,,2148160,TX,Travis,-97.98280334,78645,http://photos.listhub.net/KW/10548500/1?lm=20200320T123418,http://photos.listhub.net/KW/10548500/1?lm=20200320T123418,100,100,http://tour.keesnap.com/ub/149661/3135-thurman-lago-vista-tx-78645,2258,6297095,0.547923,1690,1728.28,0.150875,0.150875,0.547923,242,,,United States,,Lago Vista,330000,65.85,30.4601975,,"$330,000 ",TRUE,65.85,Lago Vista,29777,TX,-97.9883477,15,101,3,Other,Other,Other,3,,,Active,Lago Vista,MLS Listing,30.41720009,"Villa de Shipping Containers overlooking Lake Travis. Its three unique units that all share a pool. Optimal use: Picturesque and sustainable chic setting for long term rental (rent 2 and keep one for your lake house) [or] a perfect family vacation home where everyone enjoys their own private spaces [or] just live your best life here, its awesome. Multiple level patios capture the natural beauty of Lake Travis and span the vast Texas hill country. Just a 45 minute scenic drive to Austin!",8/24/2019,,"Other - Lago Vista, TX",,,,Boat,3135 Thurman RD,1:00 PM,27992,Keller Williams - Cedar Park / Leander,5126164000,,https://listings.listhub.net/pages/KW/10548500/?channel=mashv,4,TRUE,Lago Vista,,647500,289.3208222,,0,,,FALSE,2019-08-08T00:00:00.000Z,,,"Keller Williams Realty, Inc.",,1,50,,"Hills,Lake,River",,Other,TRUE,,0,0,0,Elementary,Lago Vista,,High,Lago Vista,,JuniorHigh,Lago Vista,,Middle,,,2020-04-05T12:21:18.000Z,2019-08-10T05:59:07.000Z,2020-04-06T04:37:55.000Z,2020-04-06T04:37:55.000Z,MAGANA TONY &,MELISSA,68078,8152
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Austin Northwest,1978,4:00 PM,2274,2/23/2017 0:00,2197019,TX,Travis,-97.77050018,78759,http://photos.listhub.net/KW/10593521/1?lm=20200225T125237,http://photos.listhub.net/KW/10593521/1?lm=20200225T125237,100,100,https://www.seetheproperty.com/u/324993,9595,4953943,0.884588,2263.2,3473.79,2.60109,2.60109,0.884588,220,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,516494,68.48,30.390081,,"$516,494 ",FALSE,68.48,Gateway,271396,TX,-97.739867,59,6,32,Single Family Residential,Residential,Single Family Detached,4,,,Active,Austin,MLS Listing,30.42009926,"Oversized 0.2482-Acre, 80&apos; by 135&apos; Lot. 4 bedrooms, 2.5 baths, 2 living areas, 2 car garage, 2,274 square feet. Caraway Elementary, Canyon Vista Middle, and Westwood High. Natural gas. Refrigerator, washer, dryer convey. Walk-in pantry. Fireplace in family room. Formal Dining and a breakfast area. Adjacent to Oakview Neighborhood Park and Trails. Large backyard and patio. Mature trees. Close to Arboretum, Domain, Trader Joes, Whole Foods, Costco, Apple, and eateries. Close to both downtown #1 and #2. KieferGroup.com GeorgeKiefer@gmail.com 512-970-0709 Cell/Text",9/8/2019,,"Single Family Detached, Other - Austin, TX",,,,Garage - Attached,7101 Carlwood DR,1:00 PM,10812,Keller Williams - Austin Northwest,5123463550,,https://listings.listhub.net/pages/KW/10593521/?channel=mashv,3,TRUE,Gateway,,419900,184.6525945,280000,0,,,FALSE,2019-08-30T00:00:00.000Z,Central Furnace (Natural Gas),Central A/C,"Keller Williams Realty, Inc.",,1,90,,,,Other,,,0,0,0,Elementary,Kathy Caraway,,High,Westwood,,JuniorHigh,Canyon Vista,,Middle,,,2020-02-25T12:31:44.000Z,2019-09-01T01:03:19.000Z,2020-04-06T04:31:09.000Z,2020-04-06T04:31:09.000Z,KOLSTI JOHN &,CAROL,37674,1443
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Cedar Park / Leander,2008,4:00 PM,2136,,2215149,TX,Travis,-97.99770355,78645,http://photos.listhub.net/KW/10785666/1?lm=20191215T124046,http://photos.listhub.net/KW/10785666/1?lm=20191215T124046,100,100,http://tour.keesnap.com/ub/124232,8110,7486727,1.90972,2263.2,3617.76,5.11268,5.11268,1.90972,114,,,United States,,Lago Vista,330000,65.85,30.4601975,,"$330,000 ",TRUE,65.85,Lago Vista,29777,TX,-97.9883477,15,101,3,Single Family Residential,Residential,Single Family Detached,4,,,Active,Lago Vista,MLS Listing,30.42959976,"MOTIVATED SELLERS! This French Country beautiful home has a great layout with 2 bedrooms on one side of the home & 2 more on the opposite side. Kitchen partially opens to the family room & they both look out onto the massive green golf course. This cooks kitchen has a gas stove & brick hearth. The laundry/utility room is conveniently positioned by the garage, kitchen & bedrooms. Street has a cul-de-sac feel & yard has plenty of space- see renderings for a pool!",3/14/2020,,"Single Family Detached, Other - Lago Vista, TX",,,,Garage,3622 Bunyan CIR,1:00 PM,10507,Keller Williams - Cedar Park / Leander,5126164000,,https://listings.listhub.net/pages/KW/10785666/?channel=mashv,2,TRUE,Lago Vista,,323000,151.2172285,,0,,Assumed Owner Occupancy,TRUE,2019-12-14T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,88.22,,"Golf Course,Hills",,Other,,,0,0,0,Elementary,Lago Vista,,High,Lago Vista,,JuniorHigh,Lago Vista,,Middle,,,2020-04-05T12:21:18.000Z,2019-09-09T11:44:58.000Z,2020-04-06T04:38:14.000Z,2020-04-06T04:38:14.000Z,TRISSEL,MATT,68078,8152
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,1975,3:00 PM,1852,,2223255,TX,Travis,-97.77079773,78759,http://photos.listhub.net/KW/10615612/1?lm=20200405T183413,http://photos.listhub.net/KW/10615612/1?lm=20200405T183413,100,100,.,8466,4370107,-0.31081,1671.47,8067.92,9.73923,9.73923,-0.31081,208,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,516494,68.48,30.390081,,"$516,494 ",FALSE,68.48,Gateway,271396,TX,-97.739867,59,6,32,Single Family Residential,Residential,Single Family Detached,3,,,Pending,Austin,MLS Listing,30.4307003,"Breathtaking custom home remodeled front to back. This home welcomes you with top quality amenities throughout. Wonderful flowing floor plan with open kitchen to living rm. Marble and solid walnut butcher block countertops throughout. Built in office, Bar, Laundry and outdoor cooking space. Home has large bedrooms with walk-in closets, featuring built in&apos;s in every closet. Natural marble shower surrounds finish off the inside. The backyard brings you closure to nature with park like amenities.",9/14/2019,,"Single Family Detached, Other - Austin, TX",,,,,11808 Buckingham RD,11:00 AM,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10615612/?channel=mashv,2,TRUE,Gateway,,528999,285.6366091,,0,,,FALSE,2019-09-11T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,75.91,,,,Other,,,0,0,0,Elementary,Kathy Caraway,,High,Westwood,,JuniorHigh,Canyon Vista,,Middle,,,2020-04-05T12:19:52.000Z,2019-09-13T06:53:25.000Z,2020-04-06T04:41:38.000Z,2020-04-06T04:41:38.000Z,,,414710,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Austin Northwest,2001,3:00 PM,1658,3/7/2017 0:00,2263277,TX,Travis,-97.9878006,78645,http://photos.listhub.net/KW/10916599/1?lm=20200305T124902,http://photos.listhub.net/KW/10916599/1?lm=20200305T124902,100,100,https://comeandshootitphotography.gofullframe.com/ut/21406_Horseshoe_Loop.html,6661,4628376,3.18172,2263.2,3617.76,7.17,7.17,3.18172,33,views,1,United States,,Lago Vista,330000,65.85,30.4601975,,"$330,000 ",TRUE,65.85,Lago Vista,29777,TX,-97.9883477,15,101,3,Single Family Residential,Residential,Single Family Detached,4,,,Active,Lago Vista,MLS Listing,30.47629929,"Single story home just a mile from one of several LVPOA private lakefront parks It&apos;s also just a mile off of FM 1431 for quick access to Austin or Balcones Canyonlands. Gorgeous stone fireplace, plenty of natural light, private backyard, and open floor plan. The kitchen features granite counters and a Bosch dishwasher. The 4th bedroom could also serve as a study. HVAC and hot water heater were replaced in 2018. Greenbelt behind property ensures privacy. Affordable lake-and golf-style living at its best!",3/14/2020,,"Single Family Detached, Other - Lago Vista, TX",,,,,21406 Horseshoe LOOP,1:00 PM,13046,Keller Williams - Austin Northwest,5123463550,,https://listings.listhub.net/pages/KW/10916599/?channel=mashv,2,TRUE,Lago Vista,,259400,156.4535585,191468,0,,,FALSE,2020-03-04T00:00:00.000Z,Central Furnace (Electric),Central A/C,"Keller Williams Realty, Inc.",,1,100,,Hills,,Other,,,0,0,0,Elementary,Lago Vista,,High,Lago Vista,,JuniorHigh,Lago Vista,,Middle,,,2020-04-05T12:22:39.000Z,2019-09-29T15:01:42.000Z,2020-04-06T04:37:04.000Z,2020-04-06T04:37:04.000Z,MAROLD DAVID &,GERALDINE,68070,1443
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Austin Northwest,2020,3:00 PM,2252,,2263278,TX,Travis,-98.00309753,78645,http://photos.listhub.net/KW/10651157/1?lm=20200223T124158,http://photos.listhub.net/KW/10651157/1?lm=20200223T124158,100,100,https://www.seetheproperty.com/presentation_v2/presentation.php?order_id=336887&mode=unbranded&t_mode=sfstour&ws=1,263,4888547,2.29255,1690,1728.28,1.84655,1.84655,2.29255,192,,,United States,,Lago Vista,330000,65.85,30.4601975,,"$330,000 ",TRUE,65.85,Lago Vista,29777,TX,-97.9883477,15,101,3,Single Family Residential,Residential,Single Family Detached,3,,,Active,Lago Vista,MLS Listing,30.42280006,"Builder will include Refrigerator, Washer/Dryer with accepted contract, if contract is received and fully executed by April 30th. This custom Hugo Home features 3 bedrooms, 2 baths, a separate office, 2 dining areas, a laundry room, beautiful floors and soft-close cabinetry. It&apos;s pre-wired with CAT 5 cabling throughout for all your tech demands. Area amenities include: Lago Vista ISD, community pool, golf courses, waterfront parks, hiking/biking trails, and Lake Travis!!",3/14/2020,,"Single Family Detached, Other - Lago Vista, TX",,,,Open,2801 Douglas CV,12:00 PM,10598,Keller Williams - Austin Northwest,5123463550,,https://listings.listhub.net/pages/KW/10651157/?channel=mashv,2,TRUE,Lago Vista,,365000,162.0781528,,0,,,FALSE,2019-09-27T00:00:00.000Z,Central Furnace (Electric),Central A/C,"Keller Williams Realty, Inc.",,1,90.81,,,,Other,,,0,0,0,Elementary,Lago Vista,,High,Lago Vista,,JuniorHigh,Lago Vista,,Middle,,,2020-04-05T12:22:39.000Z,2019-09-29T15:01:51.000Z,2020-04-06T04:36:52.000Z,2020-04-06T04:36:52.000Z,JIMNZ THRS B & HUGO,E,68012,1443
TX,4.42,0,3.82,0,3.96,0,,Engel & Volkers Austin Westlake,1988,,2115,3/13/2017 0:00,2306851,TX,Travis,-97.88710785,78732,http://photos.listhub.net/EV/TQK7959292/1?lm=20191026T000311,http://photos.listhub.net/EV/TQK7959292/1?lm=20191026T000311,100,100,https://www.tourfactory.com/idxr2666786,7141,7959292,0.956789,1909.57,4886.74,7.46221,7.46221,0.956789,171,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,599850,64.16,30.282316,,"$599,850 ",FALSE,64.16,Barton Creek,231200,TX,-97.866681,2,25,10,Single Family Residential,Residential,Single Family Detached,3,,,Active,Austin,MLS Listing,30.3752594,"Smartly situated above the street, which provides additional privacy and quiets street noise! This home has been well-cared-for and will be easy to customize/update. Great layout on an awesome lot with mature trees that backs to Greenbelt. What a great chance to find affordability in the front of Steiner! Walk to 2 schools from this quiet neighborhood. You can make this wonderful house exactly what you want it to be.",,,"House - Austin, TX",,,,,3609 Latimer,,9975,Engel & Volkers Austin Westlake,+1 512-328-3939,,https://listings.listhub.net/pages/EV/TQK7959292/?channel=mashv,3,TRUE,Barton Creek,,365000,172.5768322,275001,0,,,FALSE,2019-10-18T00:00:00.000Z,Central Furnace,,Engel & V枚lkers,,1,76.75,,,,Other,,,0,0,0,Elementary,Steiner Ranch,Leander ISD,High,Vandegrift,Leander ISD,JuniorHigh,,Leander ISD,Middle,Canyon Ridge,Leander ISD,2020-04-01T12:02:04.000Z,2019-10-20T09:00:35.000Z,2020-04-06T04:55:15.000Z,2020-04-06T04:55:15.000Z,WRREN LWRENCE & DONN,A,258716,8185
TX,4.42,0,3.82,0,3.96,0,,Engel & Volkers Austin Westlake,2009,,3990,6/9/2015 0:00,2318715,TX,Travis,-97.8723526,78732,http://photos.listhub.net/EV/TQK5473893/1?lm=20191206T000405,http://photos.listhub.net/EV/TQK5473893/1?lm=20191206T000405,100,100,https://www.tourfactory.com/idxr2661967,14481,5473893,-0.659462,2263.2,3473.79,0.123956,0.123956,-0.659462,164,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,516494,68.48,30.390081,,"$516,494 ",FALSE,68.48,Gateway,271396,TX,-97.739867,59,6,32,Single Family Residential,Residential,Single Family Detached,4,,,Active,Austin,MLS Listing,30.41225052,Excellent opportunity to own a custom-built home in the prestigious gated community of Villa Montana. Live in a Resort Frame of Mind at VILLA MONTANA! A gated community nestled in the hills over Lake Travis- flower and sculpture filled parks.,,,"1st Floor Entry, House - Austin, TX",,,,Garage - Attached,13204 Villa Montana,,5998,Engel & Volkers Austin Westlake,+1 512-328-3939,,https://listings.listhub.net/pages/EV/TQK5473893/?channel=mashv,4,TRUE,Gateway,,889000,222.8070175,129500,0,,,FALSE,2019-10-25T00:00:00.000Z,Central Furnace (Electric),,Engel & V枚lkers,,1,84.6,,,,Other,,,0,0,0,Elementary,Grandview Hills,Leander ISD,High,Vandegrift,Leander ISD,JuniorHigh,,Leander ISD,Middle,Four Points,Leander ISD,2020-04-01T12:02:04.000Z,2019-10-27T07:38:58.000Z,2020-04-06T04:55:18.000Z,2020-04-06T04:55:18.000Z,WALKER ARHUR L & ANNABELLE,T,67947,8185
